time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
29530,-1.104248046875,0.32275390625,2.01953125,51.625,115.125,-5.4375
29532,-1.104248046875,0.32275390625,2.01953125,51.625,115.125,-5.4375
29534,-1.0888671875,0.33251953125,2.057861328125,56.375,110.875,-7.125
29536,-1.0888671875,0.33251953125,2.057861328125,56.375,110.875,-7.125
29538,-1.077392578125,0.33984375,2.089599609375,59,105.0625,-8.25
29540,-1.077392578125,0.33984375,2.089599609375,59,105.0625,-8.25
29542,-1.077392578125,0.33984375,2.089599609375,59,105.0625,-8.25
29543,-1.05859375,0.356689453125,2.09814453125,58.9375,98.125,-8.875
29545,-1.05859375,0.356689453125,2.09814453125,58.9375,98.125,-8.875
29547,-1.02587890625,0.37841796875,2.09619140625,56.125,89.6875,-9.8125
29549,-1.02587890625,0.37841796875,2.09619140625,56.125,89.6875,-9.8125
29552,-0.981689453125,0.41015625,2.092529296875,51.5625,80.8125,-11.1875
29554,-0.981689453125,0.41015625,2.092529296875,51.5625,80.8125,-11.1875
29556,-0.935546875,0.43701171875,2.076416015625,46.625,72.5625,-11.375
29558,-0.935546875,0.43701171875,2.076416015625,46.625,72.5625,-11.375
29559,-0.935546875,0.43701171875,2.076416015625,46.625,65.1875,-9.625
29562,-0.88916015625,0.451171875,2.04296875,41.875,65.1875,-9.625
29564,-0.88916015625,0.451171875,2.04296875,41.875,65.1875,-9.625
29566,-0.843017578125,0.44775390625,2.0078125,38.5625,58.3125,-8.125
29568,-0.843017578125,0.44775390625,2.0078125,38.5625,58.3125,-8.125
29570,-0.818115234375,0.4501953125,1.955078125,36.875,53.75,-5.5
29572,-0.818115234375,0.4501953125,1.955078125,36.875,53.75,-5.5
29574,-0.797119140625,0.468994140625,1.887451171875,36.4375,52.25,1.125
29576,-0.797119140625,0.468994140625,1.887451171875,36.4375,52.25,1.125
29578,-0.75341796875,0.474365234375,1.826171875,37.375,51.25,6.75
29580,-0.75341796875,0.474365234375,1.826171875,37.375,51.25,6.75
29582,-0.712158203125,0.436767578125,1.773193359375,41.0625,51.0625,4.9375
29584,-0.712158203125,0.436767578125,1.773193359375,41.0625,51.0625,4.9375
29586,-0.695068359375,0.37109375,1.712158203125,46.0625,52.5625,-1.5625
29588,-0.695068359375,0.37109375,1.712158203125,46.0625,52.5625,-1.5625
29590,-0.695068359375,0.37109375,1.712158203125,46.0625,52.5625,-1.5625
29592,-0.7021484375,0.3125,1.650146484375,50.6875,52.9375,-8.9375
29594,-0.7021484375,0.3125,1.650146484375,50.6875,52.9375,-8.9375
29597,-0.699951171875,0.283935546875,1.60205078125,55.1875,51.6875,-16.1875
29599,-0.699951171875,0.283935546875,1.60205078125,55.1875,51.6875,-16.1875
29601,-0.664306640625,0.281982421875,1.5517578125,60.0625,50.75,-22.25
29603,-0.664306640625,0.281982421875,1.5517578125,60.0625,50.75,-22.25
29605,-0.60791015625,0.29638671875,1.4951171875,63.3125,51.25,-27
29607,-0.60791015625,0.29638671875,1.4951171875,63.3125,51.25,-27
29609,-0.563720703125,0.33447265625,1.44873046875,63,52.5,-30.125
29611,-0.563720703125,0.33447265625,1.44873046875,63,52.5,-30.125
29613,-0.539306640625,0.3662109375,1.418701171875,59.375,52.4375,-32.3125
29615,-0.539306640625,0.3662109375,1.418701171875,59.375,52.4375,-32.3125
29617,-0.539306640625,0.3662109375,1.418701171875,59.375,52.4375,-32.3125
29619,-0.520751953125,0.377197265625,1.389404296875,55.625,51.5,-34.75
29621,-0.520751953125,0.377197265625,1.389404296875,55.625,51.5,-39.6875
29623,-0.46240234375,0.34814453125,1.319580078125,52.6875,53.0625,-39.6875
29625,-0.46240234375,0.34814453125,1.319580078125,52.6875,53.0625,-39.6875
29628,-0.4814453125,0.371337890625,1.27978515625,49.125,52.5625,-37.9375
29630,-0.4814453125,0.371337890625,1.27978515625,49.125,52.5625,-37.9375
29631,-0.494873046875,0.405517578125,1.305419921875,41.3125,43.0625,-32.5625
29633,-0.494873046875,0.405517578125,1.305419921875,41.3125,43.0625,-32.5625
29635,-0.41357421875,0.38525390625,1.272216796875,38,40.75,-33.8125
29637,-0.41357421875,0.38525390625,1.272216796875,38,40.75,-33.8125
29640,-0.348388671875,0.341064453125,1.17236328125,36.75,44.6875,-38.125
29642,-0.348388671875,0.341064453125,1.17236328125,36.75,44.6875,-38.125
29644,-0.35009765625,0.314208984375,1.108642578125,31.1875,45.6875,-40.25
29646,-0.35009765625,0.314208984375,1.108642578125,31.1875,45.6875,-40.25
29648,-0.35009765625,0.314208984375,1.108642578125,31.1875,45.6875,-40.25
29650,-0.361572265625,0.309814453125,1.098388671875,21.9375,44,-39.625
29652,-0.361572265625,0.309814453125,1.098388671875,21.9375,44,-39.625
29654,-0.36083984375,0.31298828125,1.11279296875,14.6875,41.5,-37.125
29656,-0.36083984375,0.31298828125,1.11279296875,14.6875,41.5,-37.125
29658,-0.334228515625,0.3271484375,1.13720703125,11.25,37,-33.5
29660,-0.334228515625,0.3271484375,1.13720703125,11.25,37,-33.5
29662,-0.295166015625,0.34228515625,1.16162109375,10.5625,31,-29.875
29664,-0.295166015625,0.34228515625,1.16162109375,10.5625,31,-29.875
29666,-0.2509765625,0.349365234375,1.1669921875,12.25,26.1875,-26.4375
29668,-0.2509765625,0.349365234375,1.1669921875,12.25,26.1875,-26.4375
29670,-0.2509765625,0.34716796875,1.152099609375,15.75,22.6875,-23.875
29673,-0.213134765625,0.34716796875,1.152099609375,15.75,22.6875,-23.875
29674,-0.213134765625,0.34716796875,1.152099609375,15.75,22.6875,-23.875
29676,-0.17724609375,0.337890625,1.115234375,19.4375,21,-22.125
29678,-0.17724609375,0.337890625,1.115234375,19.4375,21,-22.125
29680,-0.146484375,0.327392578125,1.06591796875,22.125,20.9375,-20.125
29682,-0.146484375,0.327392578125,1.06591796875,22.125,20.9375,-20.125
29685,-0.115478515625,0.322998046875,1.00634765625,23.375,22.875,-17.8125
29687,-0.115478515625,0.322998046875,1.00634765625,23.375,22.875,-17.8125
29689,-0.0791015625,0.326416015625,0.945556640625,23.9375,26.5,-15.25
29691,-0.0791015625,0.326416015625,0.945556640625,23.9375,26.5,-15.25
29693,-0.042724609375,0.3251953125,0.88720703125,24.375,31.6875,-14
29695,-0.042724609375,0.3251953125,0.88720703125,24.375,31.6875,-14
29697,-0.006591796875,0.316162109375,0.84228515625,24.1875,37.4375,-15.1875
29699,-0.006591796875,0.316162109375,0.84228515625,24.1875,37.4375,-15.1875
29701,-0.006591796875,0.316162109375,0.84228515625,24.1875,37.4375,-15.1875
29703,0.012451171875,0.3056640625,0.821044921875,23.125,43.3125,-17.9375
29705,0.012451171875,0.3056640625,0.821044921875,23.125,43.3125,-17.9375
29707,0.016357421875,0.296630859375,0.816650390625,21.625,48.375,-20.9375
29709,0.016357421875,0.296630859375,0.816650390625,21.625,48.375,-20.9375
29711,0.0234375,0.294677734375,0.822998046875,20.8125,51.8125,-23.375
29713,0.0234375,0.294677734375,0.822998046875,20.8125,51.8125,-23.375
29715,0.03662109375,0.301025390625,0.83349609375,20.5625,53.75,-24.875
29718,0.03662109375,0.301025390625,0.83349609375,20.5625,53.75,-24.875
29719,0.051513671875,0.315185546875,0.848388671875,20.75,54.625,-25.625
29721,0.051513671875,0.315185546875,0.848388671875,20.75,54.625,-25.625
29724,0.06787109375,0.336669921875,0.871337890625,20.0625,55.1875,-26.4375
29726,0.06787109375,0.336669921875,0.871337890625,20.0625,55.1875,-26.4375
29728,0.06787109375,0.336669921875,0.871337890625,20.0625,55.125,-26.9375
29730,0.088623046875,0.358642578125,0.897216796875,18.4375,55.125,-26.9375
29732,0.088623046875,0.358642578125,0.92236328125,16.25,54.3125,-27.125
